Title|Company|County|Salary|Category|JobDescription|Experience|Education|Major|Language|Skills|Others|Url
['商業分析師', 'Business', 'Analyst', '凱基證券', '凱基銀行']|['開發金控', '中華開發金融控股股份有限公司']|台北市|['待遇面議', '4 萬元']|['其他專案管理師 ', '市場調查', '市場分析 ']|"【主要職務】
-協助規劃CCO團隊跨子公司業務合作計畫，並進行商機分析
Assist CCO team in business cooperation planning across subsidiaries support management in business opportunity analysis.


【工作項目】
1.協助企業合作業務發展和協調各項專案。
2.協助偕同子公司和法遵部門合作，確保計畫符合規範。
3.協助COO Office跨部門資料收集與分析、執行專案、安排各項會議、進度追蹤。
4.負責執行主管交辦事項

1.Assist in corporate collaborations department and coordination of various projects.
2.Assist in working with Subsidiaries and Compliance to ensure our plan complies with local regulations.
3.Assist the CCO Office with cross-department data collection and analysis, task execution, meeting preparation, follow up, and progress tracking.
4.Responsible executing the task assigned by CCO."|['5年以上']|['大學', '碩士']|['不拘']|['英文', '--', '聽', '/精通', '說', '/精通']|['不拘']|"【專業知識技能】
1.三年以上金融機構工作經驗，具有金控或集團層級的工作經驗尤佳
2.具備能夠獨立分析作業、願意推動改革、成長及學習並接受挑戰的心態
3.具分析商業機會、市場和競爭對手環境的經驗者尤佳
4.能夠獨立協調跨部門/跨子公司活動的專案管理能力
5.孰悉與銷售有關的金融相關法規，並具有跨售和資料共享經驗者尤佳
6.英文流利及具備良好的溝通協調能力
7.具備Office文書處理技能
8.擁有跨公司溝通與合作經驗，並擅長報表、圖表、簡報之工具分析使用"|https://www.104.com.tw/job/7omkz?jobsource=jolist_d_relevance
['金融研究員', '產業及總經']|['國票期貨股份有限公司']|台北市|['35000', '45000']|['金融研究員 ']|"1. 研究報告撰寫(總經、個股及原物料供需)
2. 重要客戶定期簡報(法人及VIP客戶) 
3. 內外部講座講師(線上&實體) 
4. 媒體影音製作
5. 報章文章撰寫
5. 交易策略開發
6. 其他主管交辦事項
"|['2年以上']|['大學以上']|['不拘']|['中文', '--', '聽', '/中等', '說', '/中等']|['Windows', '7', 'VBA', 'Excel', 'PowerPoint', 'Word']|"1. 熟悉Excel/VBA 、Python等統計分析軟體操作者佳
2. 具備期貨或證券相關證照，期貨分析師資格尤佳
3. 個性認真、積極、具研究熱情"|https://www.104.com.tw/job/7l1uc?jobsource=jolist_d_relevance
['場研究員']|['台北富邦商業銀行股份有限公司']|台北市|['40000', '70000']|['金融研究員 ']|"1.收集與分析金融市場資訊，建立量化模型，以預測未來市場走向
2.研判金融市場投資機會、撰寫研究報告
3.研究中心相關工作與主管交辦事項"|['不拘']|['大學']|['商業及管理學科類']|['英文', '--', '聽', '/精通', '說', '/中等']|['不拘']|"1.熟悉Bloomberg
2.具備證券分析師或CFA資格尤佳
3.具量化分析或三年以上市場研究相關工作經驗者佳"|https://www.104.com.tw/job/7njv8?jobsource=jolist_a_relevance
['基金金融研究員', '中租企業']|['中租證券投資顧問股份有限']||['40000', '60000']|['金融研究員 ']|"職務說明：
您將身處金融市場的前線，學習與一同參與分析全球經濟與市場，擬定投資策略、挑選適合的共同基金，並提供客戶投資與資產配置建議，在紮實的訓練與實戰中，成長為可獨當一面的金融專業菁英

工作內容包含：
1.運用Bloomberg等工具
2.金融市場與基金之分析與研究
3.撰寫研究報告
4.參與行銷企劃
5.協助業務發展與客戶服務"|['不拘']|['大學以上']|['經濟學相關', '商業及管理學科類']|['英文', '--', '聽', '/中等', '說', '/中等']|['不拘']|" 有志於金融業發展
具細心、耐心及良好溝通技巧
具相關金融證照者及對基金市場具高度興趣者 "|https://www.104.com.tw/job/4up80?jobsource=jolist_a_relevance
['國際金融分析師', 'Investment', 'analyst']|['智鈦星平台服務有限公司']|台北市|['35000', '58000']|['金融研究員 ', '金融理財專員 ', '金融營業員 ']|"**職務重點：

1. 擅於分析國際金融市場趨勢
2. 分析重點有條理，並有良好文字、語言邏輯進而產出易懂之內容

工作內容：

1. 使用文字/語音，分析國際金融市場走勢及動態(加密貨幣、外匯、貴金屬、原油...等)。
2. 每日撰寫分析評論、相關社群維繫。
3. 依據營運策略，利用各類管道開展新社群。
4. 分析每日行情並於內部分享。"|['2年以上']|['專科', '大學', '碩士']|['不拘']|['不拘']|['不拘']|"1. 具實際操作及相關研究評論
2. 平常習慣關注國際金融市場趨勢
3. 具金融商品投資及相關社群分享經驗者佳
4. 敘事邏輯佳，概念清楚
5. 具團隊合作精神，喜歡與人互動"|https://www.104.com.tw/job/6pfmo?jobsource=jolist_a_relevance
['財務交割科', '系統分析師', '凱基證券', '凱基銀']|['中華開發金融控股股份有限公司']||['待遇面議', '4 萬元']|['系統分析師 ', '其他資訊專業人員 ', '軟體設計工程師 ']|"1.衍生性金融商品、有價證券前後台系統開發維護。
2.需求訪談、業務分析、系統規劃設計、程式撰寫測試、資料查詢報表製作。"|['3年以上']|['專科', '大學', '碩士']|['不拘']|['英文', '--', '聽', '/略懂', '說', '/略懂']|['ASP.NET', 'C#', 'Java', 'Visual', 'Basic', '.net', 'MS', 'SQL', 'JavaScr']|"1.具金融市場業務系統開發維護經驗佳
2.具Murex系統開發維護經驗佳
3.熟悉資料庫設計、SQL語法。"|https://www.104.com.tw/job/7if0x?jobsource=jolist_a_relevance
['系統分析師']|['全盈支付金融科技股份有限']||['待遇面議', '4 萬元']|['軟體專案主管 ', '電子商務技術主管 ', '系統分析師 ']|"【主要職責】
1. 使用者訪談及需求分析 。
2. 解決方案的可行性評估。
3. 進行業務規劃與流程優化設計，分析潛在需求，撰寫需求規格書。
4. 電支平台應用程式開發。
5. 負責需求追蹤以及需求變更管理工作。
6. 熟悉ASP.NET MVC 架構  

【職務條件】
1. 具Security相關知識及開發經驗。
2. 具分析設計實作經驗。 
3. 具物件導向程式開發經驗。 
4. 熟資料庫之管理及應用。 
5. 具金融產業電子支付相關業務之Know How。 
6. 具備系統分析師實務經驗2年以上。
"|['1年以上']|['專科以上']|['不拘']|['不拘']|['ASP.NET', 'C#', 'MS', 'SQL']|"1. 具Security相關知識及開發經驗。
2. 具分析設計實作經驗。
3. 具物件導向程式開發經驗。
4. 熟資料庫之管理及應用。
5. 具金融產業電子支付相關業務之Know How。
6. 具備系統分析師實務經驗2年以上。"|https://www.104.com.tw/job/77xrc?jobsource=jolist_a_relevance
['法人金融處', '法金數據分析人員']|['永豐商業銀行股份有限']||['待遇面議', '4 萬元']|['統計精算人員 ', '資料庫管理人員 ', '市場調查', '市場分析 ']|"1.分析法金專案/商品/客群經營績效
2.建置法金商品/客群Dashborad / KPI模型
3.管理法金相關資訊系統 "|['1年以上']|['碩士']|['統計學相關', '資訊工程相關', '其他數']|['英文', '--', '聽', '/中等', '說', '/中等']|['不拘']|"1.熟悉聯式資料庫SQL語法
2.多維度分析工具經驗，Power BI優先"|https://www.104.com.tw/job/7ddta?jobsource=jolist_a_relevance
['資料工程師']|['4H新光金控', '新光金融控股股份有限公司', '新光金控']||['待遇面議', '4 萬元']|['系統分析師 ', '軟體相關專案管理師 ', '軟體設計工程師 ']|"★Make a Difference
新光金控致力於成為最懂客戶需求的數位金融領導品牌。我們相信，融入客戶生活，聆聽客戶聲音，運用科技創造不凡體驗，才能創造企業持續成長的價值。面對金融科技的浪潮與挑戰，我們需要有共同信仰的你加入，一起翻轉數位金融的旅程 “Make a Difference”。

<在這裡您將負責的事為>
 (1) 資料倉儲系統資料整合及應用程式開發；
 (2) 資料倉儲系統資料交換ETL工具(informatica/Trinity/Teradata/shell)；
 (3) SQL程式撰寫、具備資料庫知識；
 (4) ETL Pipline 的工具開發與維護、協助新系統上線;

<條件要求>
<必要條件>

1. 具資料庫軟體應用程式語言操作能力(T-SQL/PLSQL)；
2. 具三年以上ETL操作工具操作經驗；
3. 具有 Linux 系統操作經驗；

＜加分條件＞

1. 計算機科學或量化相關領域的學位；
2. 曾經在金融產業工作或是有服務過這些產業客戶資料分析經驗者佳；
3. 具備資料清理、處理不同資料庫與落地到其他平台BI經驗；
4. 了解容器化 (Container) 技術 (eg: Docker)"|['3年以上']|['專科', '大學', '碩士']|['資訊管理相關', '資訊工程相關']|['英文', '--', '聽', '/中等', '說', '/中等']|['Python', 'PL/SQL']|"【專業能力】
• 具備金融市場敏銳度
• 瞭解金融業化相關知識及技術
• 具備專案管理與執行能力
• 熟悉資料庫應用系統之架構與設計
【團隊文化】
1. SPARK: Think Strategically. Be Professional. Be Adaptive. Relationship-led. Keep Going.保持策略思考、具專業性、高適應性、團隊合作，並持續向目標前進
2. Go The Extra Mile.             從做好到不凡
3. Stay Hungry. Stay Foolish.       持續好奇與學習
4. Hack Everything.               樂於拆解問題
5. Embrace Uncertainty.           擁抱變動環境下的機會
6. Think Outside the Box.          突破傳統框架的思考
7. Have A Can-do Attitude.         不自我設限的勇氣
8. Own A Growth Mindset.         自我追求成長的精神"|https://www.104.com.tw/job/7gavf?jobsource=jolist_d_relevance
['醫療系統分析師', 'HIS', 'SA/System', 'Analyst', '數數發中心,', 'DDT']|['國泰金控', '國泰金融控股股份有限公司']|台北市|['30000', '90000']|['系統分析師 ', '軟體專案主管 ', '軟體設計工程師 ']|"1. 負責系統架構規劃、設計及規格撰寫以及建立開發標準。
2. 協助專案經理了解專案細節。
3. 與業務單位溝通需求並理解，完成系統分析與設計文件。
4. 善於溝通，可獨立作業，與軟體開發工程師說明邏輯需求並交付工作。
5. 依專案需求執行測試與邏輯驗證
"|['5年以上']|['大學以上']|['不拘']|['英文', '--', '聽', '/中等', '說', '/中等']|['不拘']|"1. 熟悉醫療業務流程，例如：門診、住院、急診、護理系統，包含二項以上為佳
2. 熟悉敏捷式軟體開發流程，對現代化微服務架構有高度興趣
3. 具備程式碼版本控管工具（CVS、SVN、GIT）使用概念。
4. 熟悉關聯式資料庫（例如：MySQL、Oracle、DB2）
5. 具5年以上SA實務經驗 
6. 請攜帶SA文件範例
"|https://www.104.com.tw/job/7avt1?jobsource=jolist_d_relevance
['證券經營分析人才', '元大證券', '元大銀行']|['元大金控', '元大金融控股股份有限公司', '元大金控']|台北市|['30000', '45000']|['儲備幹部 ', '其他專案管理師 ', '行銷企劃人員 ']|"一、分析與追蹤總/分公司經營績效
二、新種業務之規劃評估與跨單位溝通
三、各類型業務專案管理或研究報告產出"|['3年以上']|['大學', '碩士']|['商業及管理學科類', '會計學相關', '法']|['英文', '--', '聽', '/中等', '說', '/中等']|['不拘']|"一、學歷要求：大學以上商業、金融及管理科學類相關科系畢業
二、專　　長：專案規劃、溝通協調
三、個人特質：積極主動、具備解決問題能力、樂於接觸新知識及事物
四、工作經歷：3-5年相關工作經驗者佳
五、其他需求：須具備金融相關法規知識、英文聽說讀寫能力佳、財務分析能力、簡報製作與文書軟體應用能力

【備註】薪資將視工作(專案)經驗、具備證照資格及語文能力等差異化核定。"|https://www.104.com.tw/job/7mreu?jobsource=jolist_d_relevance
['Investment', 'Analyst', '金融分析專員']|['立亨網絡服務有限公司']|台北市|['35000', '45000']|['金融理財專員 ', '金融交易員 ', '金融研究員 ']|"

【工作內容】
1. 負責分析貴金屬、外匯或原油市場走勢及行情、預測總結。 
2. 撰寫投資分析報告及交易策略撰寫。
3. 提供與投資相關的其他增值服務，有較強的分析能力與對客戶心理把握，同時協助客服人員維護客戶。
4. 較強的工作責任心，良好的職業道德和精神。 
5. 支援主管其他交辦事項。
6. 可配合公司排班。


"|['1年以上']|['專科', '大學', '碩士']|['不拘']|['英文', '--', '聽', '/中等', '說', '/中等']|['不拘']|"

1. 金融財經相關學系或具備金融趨勢、投資分析、研究工作經驗者。 
2. 可撰寫金融分析專題或報告，具備良好資料蒐集、數據彙整分析、簡報能力。 
3. 清晰表達能力具備良好邏輯思維，有團隊合作精神，能虛心接受上級指導。 


【加分條件】 
TOEIC 700 以上或同等級測驗通過。


【溫馨提醒】
面試者請確認可接受專業技能相關測驗，包含金融知識筆試與簡報分析。



"|https://www.104.com.tw/job/6ow6w?jobsource=jolist_d_relevance
['產品研究員', '金融商品部']|['永豐金證券股份有限公司']|台北市|['待遇面議', '4 萬元']|['金融研究員 ', '券商後線人員 ', '其他專案管理師 ']|"1.海外金融市場研究及產品研究、訊息更新與報告彙整
2.協助商品產品規劃/架構建置/產品定位與行銷事宜
3.協助資料庫之維護、定期報告與資訊更新
4.其他專案支援與主管交辦事項
"|['1年以上']|['大學以上']|['數理統計相關', '資訊管理相關', '財稅']|['英文', '--', '聽', '/精通', '說', '/精通']|['VBA', 'Excel', 'PowerPoint']|"1.應屆畢業或兩年以內工作經驗
2.熟悉金融商品，固定收益與衍生性金融商品尤佳
3.對投資理財具高度熱忱
4.良好簡報能力及製作分析報告能力


"|https://www.104.com.tw/job/6ywr0?jobsource=jolist_d_relevance
['金融研究員']|['國票期貨股份有限公司']|台北市|['35000', '45000']|['金融研究員 ']|"1. 總經/商品研究、專題報告
2. 數量統計分析、策略研發
3. 教育訓練及社群媒體維謢
4. 熟悉Python或VBA
4. 主管交辧事項"|['2年以上']|['大學以上']|['不拘']|['中文', '--', '聽', '/中等', '說', '/中等']|['Windows', '7', 'VBA', 'Excel', 'PowerPoint', 'Word']|"1. 熟悉Excel/VBA 、Python等統計分析軟體操作者佳
2. 具備期貨或證券相關證照，期貨分析師資格尤佳
3. 個性認真、積極、具研究熱情"|https://www.104.com.tw/job/5kjy7?jobsource=jolist_d_relevance
['凱基證券/通', '場分析PM', '凱基證券', '凱基銀']|['中華開發金融控股股份有限公司']||['待遇面議', '4 萬元']|['英文翻譯', '口譯人員 ', '券商後線人員 ']|"1.海內外證券業市場情報蒐集分析
2.海內外金融業產品及行銷活動情報蒐集報告
3.海內外金融業教育訓練及招募訊息蒐集及整理
4.隨同主管參與以英語為主之會議，身旁即時摘錄重點口譯
5.英文會議之會議紀錄 
6.主管交辦專案及事項
7.協助部門內英文簡報及報告撰寫"|['3年以上']|['大學', '碩士']|['不拘']|['英文', '--', '聽', '/精通', '說', '/精通']|['不拘']|" 1. 職務屬於機動性，須配合度高
2. 能獨立作業、效率高 
3. 抗壓性高 積極主動
4. 能快速閱覽國外英文網站等資訊，並做出彙整
5. 英文口語及書寫表達能力具有商業談判及口譯之程度
6. 熟悉MS Office操作 "|https://www.104.com.tw/job/7k1t0?jobsource=jolist_d_relevance
['2022', 'Turing', 'Plan', '儲備AI科學家', '百萬年薪', '熱烈開放申請中！']|['永豐商業銀行股份有限公司']|台北市|['待遇面議', '4 萬元']|['演算法開發工程師 ', '軟體設計工程師 ', '儲備幹部 ']|"【你的薪資你決定，百萬Turing就是你】

Alan Mathison Turing
被稱為AI之父，本專案特命Turing Plan，矢志尋找最頂尖的人工智慧技術菁英加入。
計畫共計二年，不預設組別，以AI技術研究開發、AI專案管理為兩大核心主軸；
早鳥申請開跑，先申請先面談!!! 你還等什麼呢?
歡迎欲投入金融科技領域的AI人才至永豐Turing Plan招募網瀏覽：
http://www.sinopac.com/turingplan/ 

【3大特色 only for you ! 】

技術為王，培養頂尖金融AI專家
高薪打造S級人才團隊；
人才為先， 打造多元活絡的職涯發展，
讓AI人才能一展專才；
轉型為要，乘風破浪、引領最新金融科技，
開拓多元歷練，快速提高視野格局。

【工作內容】
(1.)	AI 應用開發
(2.)	AI 技術概念可行性評估與驗證
(3.)	AI 技術相關論文應用探討及使用評估
(4.)	軟體工程之評估與規劃
(5.)	資料模型之建立與分析
(6.)	AI 開發專案管理與流程控管
"|['不拘']|['碩士']|['資訊工程相關', '其他數學及電算機科']|['英文', '--', '聽', '/精通', '說', '/精通']|['不拘']|"1.電機/資工/資管/機械/數學/統計相關系所，具軟體工程、人工智慧、資料科學/資料工程等經驗。
2.應屆畢業或工作年資2年(含)以下者。
3.熟悉Python與相關演算法，並能快速積極學習其它程式語言。
4.目標在專精軟體技術領域，並在金融產業深耕發展者。
5.具獨立研究、驗證概念的能力，能自主學習與閱讀論文，且願意接受專案實作的培育。
6.對於金融科技的脈動有高度興趣，樂於參與團隊及跨單位協作，渴望成長與超越自我。"|https://www.104.com.tw/job/6x0q4?jobsource=jolist_d_relevance
['信用分析人員', 'Jumbo', '徵信', '凱基銀行', '凱基證券', '凱基銀行']|['中華開發金融控股股份有限公司']|台北市|['待遇面議', '4 萬元']|['融資', '信用業務人員 ']|客戶訪談與實地看廠、財務報表整理分析、產業資料蒐集、個案信用評等、徵信報告撰寫。|['3年以上']|['大學', '碩士']|['不拘']|['英文', '--', '聽', '/中等', '說', '/中等']|['不拘']|"1.企金徵授信經驗2年以上
2.工作態度積極、抗壓性強、具團隊精神"|https://www.104.com.tw/job/4lym2?jobsource=jolist_d_relevance
['商業分析師', 'Business', 'Analysis', '金融創新部']|['寶碩財務科技股份有限']|||['系統分析師 ', '軟體設計工程師 ', '其他資訊專業人員 ']|"【工作內容】
1. 提供客戶金融交易系統管理平台(包含交易前、中、後檯)問題諮詢
2. 專案導入過程需求訪談，釐清實務細節並說明使工程師理解實作。

【必要技能】
1. 具備[股票or債券or衍生性商品交易]實務經驗or交易系統導入經驗or交易系統測試經驗(擇一)
2. 了解金融業相關[前枱(交易) or 中枱 (法規 or 評價) or 後枱 (交割or 會計帳)]業務內容 (擇一)
3. 具整合，溝通，協調，表達能力
4. 邏輯能力強。

【加分條件】
1. 可自我學習成長、配合現有團隊開發，有思考問題解決的能力
2 具SQL查詢能力 or C# 程式技能

【寶碩財務科技－金融創新部簡介】

我們致力於金融商品投資管理平台開發，功能涵蓋「資金運用管理前台(金融交易)、中台(額度、法規、金融商品評價及風險控管)、後台(交割清算及會計帳務管理)的資訊服務整合系統」，協助客戶進行金融商品(包含股票、債券、基金、期貨、選擇權、外匯、衍生性商品)的交易部位管理、風險管理及投資決策分析。 

我們的成員組成為敏捷式團隊，提供客戶WEB化系統產品與服務(基於MVC架構)。有別於其他傳統系統代理與專案模式，我們配置專職財務工程專家掌握最新金融技術、商品變化與法規要求，結合兩個領域的優勢，建構完整、全面的投資平台，致力於核心產品開發，引領客戶面對不斷變化中的金融挑戰。 

我們這裡有扁平的組織結構、採用敏捷式開發流程、開放自由的討論文化與導師制度、彈性的上班時間(8:30~10:30)、每周一次以上的部門聚餐、友善豐富的進修管道(內訓、外訓、證照補助、部門知識庫)、提供每人基本配備個人電腦(含SSD)+雙螢幕、不定時的資訊技術、財經新知、理財知識分享與論壇(自由參加)、依專長能力與貢獻度調整職位。

歡迎您的加入一同成長、分享與切磋~"|||||||https://www.104.com.tw/job/7buq0?jobsource=jolist_d_relevance
['Macro', 'Research', 'Team', 'Associate', '金融與總經分析研究助理']|['大拇哥證券投資顧問股份有限公司']|台北市|['40000', '60000']|['金融研究員 ', '金融交易員 ']|"1. 協助資深分析員相關總經/資產配置之研究報表資料更新、整理及分析
2. Analyze global macro research and present asset allocation recommendation for internal/external stakeholders
3. Interact with colleagues from portfolio management, research, and IT to facilitate data and system implementation"|['1年以上']|['大學以上']|['財稅金融相關', '一般商業學類', '經濟']|['英文', '--', '聽', '/精通', '說', '/精通']|['不拘']|"Qualifications:
1. Proactive interest and self-learner in investment management and data analysis; 
2. Ability to do quality multitasks in a demanding, fast-paced environment; attention to details
3. Strong interpersonal skills and experience in a team-based, results-oriented environment
4. 1-2 years investment/research relevant experience; trading experience in banks/insurance companies is a plus

"|https://www.104.com.tw/job/7npcs?jobsource=jolist_a_relevance
['研究員']|['永誠國際證券投資顧問股份有限公司']|台北市|['35000']|['金融研究員 ', '財務分析', '財務人員 ', '金融交易員 ']|"
★ 具有以下特質，我們要找的就是你！★

1. 具有獨立思考、邏輯、資料搜集能力
2. 對投資及產業有興趣熱忱，並且重視團隊精神 

工作內容 : 

1. 相關個股資料搜集
2. 熱門時事話題即時搜尋彙總
3. 撰寫產業研究報告(特別是電子產業)
4. 其它主管交辦事項

另外 !!
只要有相關工作經驗一年以上且具投信投顧或高級營業員證照，
不要猶豫，趕快加入我們 ~"|['1年以上']|['大學', '碩士']|['財稅金融相關', '一般商業學類', '會計']|['不拘']|['不拘']|未填寫|https://www.104.com.tw/job/77rq6?jobsource=jolist_a_relevance
['財務工程研究員', '金融創新部']|['寶碩財務科技股份有限']|||['金融研究員 ', '統計精算人員 ']|"【工作內容】
1. 提供客戶金融交易系統管理平台(包含交易前、中、後檯)問題諮詢及風險值控管系統問題諮詢
2. 專案導入過程需求訪談，釐清實務細節並說明使工程師理解實作。
3. 金融商品評價
4. 風險值模型建立


【必要技能】 
1. 具備金融商品相關知識
2. 具備程式撰寫能力(VBA or Python or Matlab or 其他程式)


【加分條件】
1. 可自我學習成長、配合現有團隊開發，有思考問題解決的能力
2. 具整合，溝通，協調，表達能力
3. 具財務工程相關經驗尤佳
4. 具備FRM尤佳

【寶碩財務科技－金融創新部簡介】

我們致力於金融商品投資管理平台開發，功能涵蓋「資金運用管理前台(金融交易)、中台(額度、法規、金融商品評價及風險控管)、後台(交割清算及會計帳務管理)的資訊服務整合系統」，協助客戶進行金融商品(包含股票、債券、基金、期貨、選擇權、外匯、衍生性商品)的交易部位管理、風險管理及投資決策分析。 

我們的成員組成為敏捷式團隊，提供客戶WEB化系統產品與服務(基於MVC架構)。有別於其他傳統系統代理與專案模式，我們配置專職財務工程專家掌握最新金融技術、商品變化與法規要求，結合兩個領域的優勢，建構完整、全面的投資平台，致力於核心產品開發，引領客戶面對不斷變化中的金融挑戰。 

我們這裡有扁平的組織結構、採用敏捷式開發流程、開放自由的討論文化與導師制度、彈性的上班時間(8:30~10:30)、每周一次以上的部門聚餐、友善豐富的進修管道(內訓、外訓、證照補助、部門知識庫)、提供每人基本配備個人電腦(含SSD)+雙螢幕、不定時的資訊技術、財經新知、理財知識分享與論壇(自由參加)、依專長能力與貢獻度調整職位。

歡迎您的加入一同成長、分享與切磋~"|||||||https://www.104.com.tw/job/3upf3?jobsource=jolist_c_relevance
['Investment', 'Analyst', '金融分析專員']|['立亨網絡服務有限公司']|台北市|['35000', '45000']|['金融理財專員 ', '金融交易員 ', '金融研究員 ']|"

【工作內容】
1. 負責分析貴金屬、外匯或原油市場走勢及行情、預測總結。 
2. 撰寫投資分析報告及交易策略撰寫。
3. 提供與投資相關的其他增值服務，有較強的分析能力與對客戶心理把握，同時協助客服人員維護客戶。
4. 較強的工作責任心，良好的職業道德和精神。 
5. 支援主管其他交辦事項。
6. 可配合公司排班。


"|['1年以上']|['專科', '大學', '碩士']|['不拘']|['英文', '--', '聽', '/中等', '說', '/中等']|['不拘']|"

1. 金融財經相關學系或具備金融趨勢、投資分析、研究工作經驗者。 
2. 可撰寫金融分析專題或報告，具備良好資料蒐集、數據彙整分析、簡報能力。 
3. 清晰表達能力具備良好邏輯思維，有團隊合作精神，能虛心接受上級指導。 


【加分條件】 
TOEIC 700 以上或同等級測驗通過。


【溫馨提醒】
面試者請確認可接受專業技能相關測驗，包含金融知識筆試與簡報分析。



"|https://www.104.com.tw/job/6ow6w?jobsource=jolist_b_relevance
['大數據資料分析師', 'Data', 'Analyst', '凱基銀行', '凱基證券', '凱基銀行']|['中華開發金融控股股份有限公司']|台北市|['待遇面議', '4 萬元']|['演算法開發工程師 ', '系統分析師 ']|"1.數據建模: 依業務需求建置統計模型並提出對商業有價值的洞悉結果。
2.數據分析: 參與數據分析專案、數位足跡資料分析與應用等。
3.其他主管交辦事項"|['1年以上']|['大學以上']|['統計學相關', '應用數學相關', '資訊工']|['英文', '--', '聽', '/精通', '說', '/精通']|['不拘']|"1.	能流利使用英文口說、溝通。
2.	大學以上畢，不限科系，統計、數學、資工背景尤佳。
3.	熟SQL、Python等程式語言。"|https://www.104.com.tw/job/6o9js?jobsource=jolist_b_relevance
['金融風險管理顧問', '商業分析師', '台北', 'DF1']|['物聯網股份有限']|||['金融研究員 ', '融資', '信用業務人員 ']|"1. 熟悉金融機構風險管理與新巴賽爾資本協定法規 
2. 具銀行風險管理與資本計提作業流程(市場/信用風險)經驗這為佳
3. 了解金融機構風險管理，經歷一年以上為佳
4. 負責需求訪談、資料對映、開立規格、系統測試及驗證

職務說明 

1. 參與金融機構風險管理系統開發與維護(Algorithmics, Moody's Ray等系統)
2. 具備信用評等模型建置經驗尤佳
3. 具溝通協調及團隊合作之能力，有專案經驗者為佳"|||||||https://www.104.com.tw/job/6yhdt?jobsource=jolist_b_relevance
['資訊科技', '金融系統分析師']|['遠東國際商業銀行股份有限公司']|台北市|['待遇面議', '4 萬元']|['軟體設計工程師 ']|"1. 負責.Net程式開發及維護工作
2. 需撰寫程式及技術支援
3. 熟悉C++、C#、SQL、Java及ASP等程式語言
4. 具有金融相關產業系統建置及系統分析 5 年以上經驗
5. 負責開發協調、系統架構規劃、技術支援"|['10年以上']|['大學', '碩士']|['資訊管理相關', '資訊工程相關', '應用']|['英文', '--', '聽', '/中等', '說', '/中等']|['C#', 'C++', 'Java', 'Visual', 'Studio', '.net']|1.具MCTS尤佳2.具備銀行、金融識能佳。 3.個性主動積極有耐心、有責任心。4.具 Mobile APP 開發經驗者佳。|https://www.104.com.tw/job/7kicx?jobsource=jolist_b_relevance
['統一期貨', '金融研究員', '期貨']|['統一期貨股份有限公司']|台北市|['33000', '50000']|['金融研究員 ']|"√你是否對金融投資充滿興趣？
√每天看著價格起伏，對於背後的漲跌邏輯有深入探究的熱情？
√你是否嘗試過，尋找贏家聖杯的交易密碼？
√並透過程式撰寫既定的交易策略進行回測？

若以上答案是肯定的，那麼你很可能就是我們要尋找的人才！

只要具有【探究市場原因的熱誠】與【主動思考解決問題方法】的特質
不論你是否具有相關經歷、是否是財金相關科系，都歡迎您的加入~

身為期貨研究員，實際的工作內容如下：
1. 針對海內/外期貨商品開發交易策略 (波段及短線策略)
2. 研究報告撰寫(總經環境及原物料供需)
3. 重要客戶定期簡報(法人及VIP客戶)
4. 內外部講座講師(線上&實體)
5. 媒體分析稿及教學文章撰寫(自媒體及各大報)
6. 其他主管交辦事項

【加入我們的團隊你可以得到甚麼？】
1. 正統金融法人研究能力的養成，成為具有市場影響力的《法人觀點》
2. 彈性不僵固的晉升體系，重視貢獻與能力，不論資排輩，只要你有表現，就可具有遠優於大型金控的晉升機會與速度
3. 多樣職涯發展可能，可依專長與興趣未來朝【專業研究員】、【市場分析師】與【自營交易員】發展，提供你無限可能的舞台
"|['不拘']|['大學以上']|['不拘']|['英文', '--', '聽', '/中等', '說', '/中等']|['VBA', 'Excel', 'PowerPoint', 'Word']|"1. 擅長Multicharts / Pytohn / R 者佳
2. 具備良好簡報能力
3. 具期貨分析人員證照佳"|https://www.104.com.tw/job/71caq?jobsource=jolist_b_relevance
['證券投資顧問部', '交易研究員']|['群益期貨股份有限']||['待遇面議', '4 萬元']|['金融研究員 ']|"1.產業及國際期貨商品基本供需分析
2.總體經濟與國際金融市場研究分析"|['5年以上']|['大學以上']|['財稅金融相關', '經濟學相關']|['不拘']|['不拘']|"1. 具5年交易、研究經驗
2. 熟悉國際金融市場
3. 具分析師資格尤佳"|https://www.104.com.tw/job/6o7ax?jobsource=jolist_a_relevance
